,Product Name,Brand Name,Price,Rating,Reviews,Review Votes
383497,Samsung SCH-i545 - Galaxy S4 16GB Android Smartphone - Verizon + GSM - Blue (Certified Refurbished),,569.98,2,05/31/2016: Downgraded rating - The screen on this phone cracked today from a minor fall. Have only been using the phone about two months. My old s4 lasted years.I purchased from Amazon to replace my old s4 with a shattered screen. This phone was only about $30 more then a replacement screen. Works great and allows me to use my existing StraightTalk service,0.0
278075,Nokia XL Dual SIM Unlocked Smart Phone RM-1030 Dual Core 4GB Yellow,Nokia,350.0,5,Great item fast shipping A+++,1.0
23224,"Apple iPhone 5 Unlocked Cellphone, 64GB, White",Apple,314.95,5,Awesome product. Arrived quickly.,0.0
180761,"Doogee X5 8GB Black, Dual Sim, 1GB Ram, 5.0 inch, Unlocked International Model, No Warranty",,71.99,5,What a cellphone!!! and for these price!!! Awesome!,0.0
83883,"BlackBerry 8520 Unlocked Phone with 2 MP Camera, Bluetooth, Wi-Fi--International Version with No Warranty (Black)",BlackBerry,32.95,4,"Muy buen equipo sin ningun problema, responsable en la entrega y funciono con todas las operadoras de Venezuela.Estoy muy contenta con mi compra lo recomiendo",1.0
165813,Cat B100 Unlocked GSM 3G Military Grade + IP67 Certified Cell Phone - Black,,99.99,1,"Absolutely awful phone. It doesnt do much but phone and even that doesnt do well-the adress book is not user friendly, you cannot see anything on the screen in daylight-waste of money. The only pleasant thing about it-feeling of materials it is made of.",0.0
119760,BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- Global GSM Unlocked - Grey,BLU,139.0,4,"I have had this phone for a few months now and i love everything about it except that the headphone jack does not play in stereo or give off decent sound..so i cannot play music in my car from the phone, because it sounds terrible. Works great via blutooth. Battery life is great best i have ever had, screen size is great, price is great...great big phone for the price",0.0
46141,Apple iPhone 5s 32GB (Space Gray) - Verizon Wireless,Apple,49.0,5,"Haven't activated this phone yet, as it is a Christmas gift, but the phone is in great condition (as described). So far, I am extremely satisfied with this purchase. Will update this review, if it is necessary.Update: We absolutely love this phone and I am very satisfied with the purchase.",0.0
169223,CNPGD [U.S. Office Extended Warranty] Smartwatch Watch Cell Phone Water Resistant NFC Heart Rate Monitor Dual OS Available for Android and IOS Gold,CNPGD,59.99,2,The watches are just as described. Issues one does not work no more after a month of use. Another one the lock band broke. I think the seller should get a hold of me and issue me two new ones. Still good buy but very crappy material used.,0.0
30075,Apple iPhone 5c 32GB (Blue) - AT&T,Apple,274.95,5,"For an used phone I give this a great review. It just had one small scratch by the speaker, but that was it. No major scratches on the screen or back. It can a little dirty, but it wiped right off. Overall, I'm very pleased with how good of a condition the used iPhone 5c was when I got it.",0.0
205035,i9300 Dual SIM Cell Phone Quad Band 4.0 inch HVGA Touch Screen WiFi Analog TV Bluetooth (White),px phone,47.34,5,AM LOVING IT,0.0
178266,CNPGD Watch Cell Phone Mobile Touch Screen Mp3 Mp4 Fm Radio (Black/Gold),CNPGD,29.99,1,Nit what I expected.,0.0
217373,"LG G3 Beat 3G, D724, 8GB, Dual Sim, (White)",,159.99,5,Thanks!,0.0
262397,Nokia C2-01.5 Unlocked GSM Phone with 3.2 MP Camera and Music and Video Player--U.S. Version with Warranty (Black),Nokia,98.0,5,Good product,0.0
291526,"Pantech Pursuit P9020 Unlocked GSM Phone with 3G, 2"" Touchscreen, QWERTY Keyboard, 2MP Camera, GPS and Bluetooth - Blue",Pantech,35.99,5,Christmas gift for my wife replacing her other Pantech phone that she dropped and cracked the screen. So far so good. She seems to really like it.,5.0
244476,Moto G Plus (4th Gen.) Unlocked - White - 16GB - U.S. Warranty,Motorola,249.0,5,Excellent,0.0
275208,Nokia Lumia 920 RM-820 32GB GSM 4G LTE Windows 8 OS Smartphone - White - AT&T - No Warranty,Nokia,99.99,5,good.very well!,0.0
261962,NOKIA 6682 CINGULAR AT&T GSM CELL PHONE,,179.1,2,"This is a very cool phone, unfortunately it crashes every couple days and in order to get it going again I have to remove the battery, replace it and restart it. I will be exchanging it for something better. So sad.",1.0
309526,"Samsung Galaxy G920F-S6 32GB Factory Unlocked 5.1"" - International Sourced Version - Black",Samsung,434.99,4,"Great phone, handset and box, adapter however doesn't seem to work well- phone screen keeps going on and off while charging. Also no ejection tool came with device....LOVE THE PHONE THOUGH excellent condition!",0.0
70675,"Apple iPhone 6S Plus Unlocked Smartphone, 32 GB (Silver)",Apple,744.99,5,It's the iPhone...,0.0
381660,Samsung Rugby III AT&T Cell Phone / No Contract Ready To Activate On Your AT&T Account,Samsung,149.99,5,Very good,0.0
280435,OtterBox 77-29864 Defender Series Hybrid Case for Samsung Galaxy Note 10.1 - Retail Packaging - White (2012 Version),OtterBox,9.99,5,Great super sturdy case. No complaints. My kid has dropped this thing everywhere and it still works great so it was money well spent.,0.0
248351,Motorola Droid RAZR MAXX 4G LTE Android Smartphone Verizon Black,Motorola,250.0,1,Bought this phone on amazon said it was new paid $184.00 for this phone from TOMS ELECTRONIX. On inspection of the phone found scaring around the charging port looks like the battery has been changed out and the phone does not live up to the claims of have a big battery that will last. This phone won't last 6 hours on a charge and I have had a hard time finding a cable that work's. I'm using the cable that came with my Samsung table it's the only thing that works. I took the phone off charge this morning at 6 AM it was charged to 100% it's 11:30 now and it's down to 60% I'll have to charge it before the day is over and all its done is receive 15 emails and sent and received 7 texts. Looks like the phone has been dropped there is scaring on the top right corner by the head phone jack. Lot of road rash for a NIB phone. I wish there was a way to rate the sellers on amazon I wouldn't buy anything from TOMS ELECTRONIX again.,
159373,BLU Tank II T193 Unlocked GSM Dual-SIM Cell Phone with Camera and 1900 mAh Big Battery - Unlocked Cell Phones - Retail Packaging - White Blue,BLU,26.41,5,Awesome phone,0.0
340633,Samsung Galaxy S3 SGH-i747 4G LTE GSM Unlocked 16GB No Warranty (White),Samsung,88.0,5,"Product sold was as described. No complaints on this product, works wonderfully as advertised. Would definitely do business with again.",0.0
393919,Sony Xperia Z1 C6903 16GB Unlocked GSM 4G LTE WaterProof Smartphone w/ 20MP Camera and Shatter-Proof Glass - Black,,219.99,3,"this phone is good , after a while, you might start experience some issues",0.0
333176,Samsung Galaxy S Duos GT-S7562 GSM Unlocked Touchscreen 5MP Camera Smartphone White,Samsung,95.88,1,Very cheap material and phone doesn't work after two months. Problem with a sound quality and display.,0.0
9975,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,great,0.0
3700,Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - White,Apple,139.95,2,"Delivery was great, but the phone didn't make it to the new year. Completely blacked out screen with no previous damage done. Bout to head to dinner and no screen, no way to call out, text nothing. Owned the phone apx 4months...",3.0
362416,Samsung Galaxy S6 Edge G925i 64GB Unlocked GSM LTE Octa-Core Smartphone - Green Emerald,Samsung,699.99,5,The cellphone got to me within the time expected and it's working pretty well so far. I have no complaning.,0.0
45591,Apple iPhone 5s 32GB (Silver) - Verizon Wireless,Apple,209.0,1,"I shop on the internet for convenience. It is very disappointing to get the phone, (which I had to go to the post office to pick up), then go to the Verizon store to get the phone configured, and have Verizon tell me the phone is NOT a Verizon phone. Not to mention that while at the Verizon store, I received information that this price is way to high for this model. True, determining price fairness is ultimately my responsibility, but it sure would be nice if products listed here always have a good degree of fairness in there pricing.Anyway, main complaint - WRONG phone - it is NOT a Verizon phone as it is advertised - I need to return it and shop again for the proper phone.",0.0
231256,LG Nexus 5X Unlocked Smartphone - Mint 32GB (U.S. Warranty),LG,578.0,5,Great phone,0.0
316929,"Samsung Galaxy J5 SM-J500H/DS GSM Factory Unlocked Smartphone, International Version (Black)",Samsung,168.99,5,Good product.,0.0
150563,BLU Studio C Super Camera -Unlocked Smartphone - US GSM- Green,BLU,99.0,5,Works great. Simple to use. Has everything you need. Battery life is great and camera 📷 is great. Gets warm when on a call 📱 though. I recommend it if you don't want to spend alot on a phone 📱 but want quality.,0.0
392803,Sony Xperia Z C6603 Black Factory Unlocked LTE BANDS 1/3/5/7/8/20 International Version No Warranty - Original Sony phone,,179.99,1,had to send it back it over heated and took 12 hours to charge,0.0
272642,Nokia Lumia 920 32GB Unlocked 4G LTE Windows Smartphone w/ PureView Technology 8MP Camera - Black,,163.57,2,"Talk time about 1 hour, standby time maybe 5 or 6 hours-- but that was not the problem. This beautiful wonderful gorgeous phone would not bluetooth connect to other bluetooth electronic devices I use, making it basically useless for my on the road work. Returned it.",0.0
158272,BLU Tank II T193 Unlocked GSM Dual-SIM Cell Phone w/ Camera and 1900 mAh Big Battery - Unlocked Cell Phones - Retail Packaging - Black Red,BLU,20.99,3,Phone goes off by itself from time to time.,0.0
1894,"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 4.7 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,292.98,5,"This phone hits all my requirements! Inexpensive, great cameras, front and rear, although there are definitely better ones out there, this does great.Very quick, only hangs up a few times and it is very minor. Love the front-facing speakers and dual microphones.My only complaints is that you can't uninstall the bloatware that comes pre-installed on the phone, but very minor.I've used the phone for about 6 months and its been great,. Although it's been very durable I HIGHLY recommend a case; I dropped it several times and it finally developed a small crack which doesn't respond to touch on the bottom quarter of the phone. My work around is enabling the reverse screen feature.Never used it before, but saved my wallet another purchase with that feature.",3.0
3987,"Apple A1533 Unlocked iPhone 5S Smart Phone, 16 GB (White)",Apple,115.0,1,"Please Don't Buy it. I bought it and gifted it to my father. He could not use it for 3 months. Local i center told the phone was repaired three times before sold. Total treachery. So please, please dont buy it.",1.0
209277,Lenovo S8 S898T 5.3 Inch IPS Smart Cell Phone Android 4.2 MTK6589 Quad Core 1.5GHz RAM 1GB+ROM 8GB GSM Dual SIM 1280x720 13MP (Silver),Lenovo,2224.0,5,Excelente,0.0
114982,BLU Dash L Unlocked Smartphone - US GSM - White,BLU,49.34,4,Its a simple phone. No so good in audio but by the price its ok,0.0
74700,Apple iPhone SE Unlocked Phone - 64 GB Retail Packaging - Rose Gold,Apple,505.99,5,good!,0.0
32424,Apple iPhone 5c 32GB (White) - AT&T,Apple,279.95,3,Glitches,1.0
28872,Apple iPhone 5c 32GB - Unlocked - (White),Apple,219.99,5,Great!,0.0
357737,"Samsung Galaxy S5 SM-G900FD Factory Unlocked Cellphone, International Version, Retail Packaging, 16GB, White",Samsung,,4,Fast delivery in original packaging and very happy I chose the blue. So far it works great!,0.0
344759,"Samsung Galaxy S4 Mini GT-i9195i Unlocked Cellphone, Retail Packaging, White Frost",Samsung,276.37,1,"Security seals were open, not just receive my product in that state, I buy a new product is not open product.The phone is faulty, the battery runs out very quickly and the phone turns off constantly....",26.0
171963,CNPGD [U.S. Warranty] All-in-1 Smartwatch and Watch Cell Phone Red,CNPGD,49.99,5,I bought this item for my husband & myself. So far it has been working as we need.The only thing I need to know is what sim card can I use?,
257055,Motorola RAZR V3m Cell Phone for Verizon with No Contract,Motorola,190.0,5,"I was very pleased with the item. When the comments are mint condition and refurbished in brand new housing, it usually is anything but that. This was the exception. The phone was without a scratch and has performed as well as any ""new"" phone could be expected to do. From my experience, I would recommend this seller to others.",13.0
