,Product Name,Brand Name,Price,Rating,Reviews,Review Votes
229112,"LG Nexus 5 D820 16GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 5"" True HD IPS+ Multi-Touchscreen -White",,160.0,5,This Phone Met my expectations! Is a great phone and the only thing I might want for this phone to be perfect is a better camera...,0.0
342691,Samsung Galaxy S4 I545 16GB Verizon Wireless + GSM Quad-Core Android Smartphone w/ 13MP Camera - White,Samsung,176.07,5,Fantastic my girlfriend loved it,0.0
63305,"Apple iPhone 6, Silver, 128 GB (Verizon)",Apple,399.0,5,This is an excellent product.The 64GB memory is the most important factor for me.The phone is my main entertainment center for almost constant travel.My only caveat is the battery charge life. I bought an external battery that seconds as a robust cover.,1.0
181866,FIGO Atrium 5.5 - Dual Micro SIM Unlocked 16GB Smartphone - US & International GSM 4G LTE (White),FIGO,135.99,4,"I use this with Straight Talk Unlimited Talk, Text and Data @ $45 / month and I couldn't be happier with how well the FIGO Atrium performs. The screen is 5.5 inches, which makes it a Phablet ( Phone & Tablet = Phablet ). The display is crystal clear HIGH Def and perfect at any viewing angle. Using the Atrium for Netflix streaming movies and a great experience and I've been quite surprised by the headphone sound, although I do link it with my BOSE Bluetooth speaker, so I don't rely on the phone speakers, or the headphone. However, the phone's speaker's are the best, but they are adequate. I would say that the speaker is the only weak point with the phone. The dual SIMM's is nice if you use the phone for personal and work. It's always nice to have 1 phone that handles 2 phone #'s. The APPS load plenty fast and never hangup. I use this for my car's engine performance monitor / Virtual Dashboard with a Bluetooth>> ELM327>>OBD2 Link. All in all, you'll be very happy with this phablet if you use it for Movies, Music and verious apps. I'm not into Video Games, so I cannot comment on how well this would perform. I do, however, occasionally use my FIGO Atrium as Quadcopter Remote Controller with the WiFi and I completely trust that the FIGO Atrium will work flawlessly, or risk losing my quadcopter.",3.0
41065,Apple iPhone 5S 16GB Factory Unlocked GSM Cell Phone - Silver/White,Apple,265.0,2,"this phone networking problem, all time network up-down. no right way receive & send call so i want to return it.",1.0
127917,BLU Life Pure Unlocked Phone (Black),BLU,150.0,4,"Great product for the money, only problem is that you cant update android.",0.0
65427,Apple iPhone 6s 128GB Unlocked GSM 4G LTE Smartphone w/12MP Camera - Rose Gold (Certified Refurbished),Apple,549.0,5,I didn't expect that I will received it in just 3 days. The phone looks new. I really love it! Thumbs up!,2.0
410741,X-shop 5.5-inch Unlocked White Lenovo A850 3g Smartphone-(960x540) Quad Core 4gb Mt6582m 1331mhz Android 4.2 Dual Camera +Dual SIM (Rooted + Google Play),,119.99,1,Im not happy with my Lenovo A850 it doesnt work well with 3G and 4G. Im happy with your service.,0.0
352841,"Samsung Galaxy S5 Mini G800H Unlocked Cellphone, International Version, 16GB, Black",Samsung,799.99,5,excelente telefono,0.0
270720,Nokia Lumia 820 Unlocked GSM 4G LTE Windows 8 OS Smartphone - White,,94.95,2,"Beautiful smartphone with nice features, but lacks of Gorilla Glass so is fragile, and you must be extra-careful with the item. I love it, is just perfect because I just get my Windows 8 laptop so syncing had never been too easy.The bad stuff is this smartphone had giving me a lot of problems with the battery, the screen digitalizer, so I would not reccommend you buy this phone from PVCS",3.0
181794,FIGO Atrium 5.5 - Dual Micro SIM Unlocked 16GB Smartphone - US & International GSM 4G LTE (White),FIGO,135.99,5,"This is a great phone for the price! If you have an iphone 6 or Galaxy S7, then this phone will not compare, but it's also not $700. The Figo did not lag, its resolution is decent, and all the apps I run ran correctly. It has the correct bands for ATT and TMO, so no issue with connection. It has a dual sim option which is very convenient. It is very thin and has a good battery life, the camera is also pretty good. The speaker isn't very loud, but everything else worked above expectations. Great job Figo!",2.0
177971,CNPGD Watch Cell Phone Mobile Touch Screen Mp3 Mp4 Fm Radio (Black/Gold),CNPGD,29.99,4,Love the watch but the sound quality is terrible. Even when volume is turned up its still extremely low. Other than that no problems.,0.0
106750,BLU Advance 4.0L Unlocked Smartphone -US GSM - White,BLU,47.97,4,"Very happy with the performance. The apps worked flawlessly, camera could be better but no complaints considering it is only $50.",2.0
71419,"Apple iPhone 6S Plus Unlocked Smartphone, 64 GB (Rose Gold)",Apple,26.41,5,DealFisher you are the best,0.0
8820,Apple iPhone 4 32GB (Black) - Verizon,Apple,69.98,5,Item as described and exactly what I wanted. Shipping was very quick.,0.0
198966,HTC Vivid X710a 16GB Unlocked GSM Android Dual-Core Smartphone - White (No Warranty),HTC,97.99,5,"Buy it now if you can to save time, im very satisfied. Phone came 2days after order and came as a new very new phone. Htc is a good phone but i would never think that i would find a good Htc used at this price. Very good.",0.0
6551,"Apple Iphone 4 - 8gb Sprint (CDMA) White, Smartphone, in box with all the accessories, clean esn!!",,,1,This phone came with so many unpaid charges that it is locked and can not be used without paying a large fee. This fact did not appear in the description of the phone. Miss leading info by the seller. I bought this item on good faith and was taken in!,0.0
332330,Samsung Galaxy Rugby Pro 4G LTE I547 Unlocked Android Ruggedized Smart Phone,,39.99,1,"I received the phone on time. The phone didn't come with a battery (I didn't see anywhere in the product review that listed that the phone didn't come with a battery), which is fine. I bought a brand new battery for the phone and the phone does not work very long. It will be fully charged and the phone will only work for 30-40 minutes. The condition was listed as ""good."" This product is far from good!",1.0
329978,"Samsung Galaxy Note 5, White  32GB (AT&T)",Samsung,354.5,5,Works perfectly and just as advertised.,0.0
129949,BLU Life XL - LTE Smartphone - GSM Unlocked - 8GB +1GB RAM - Dark Blue,BLU,129.99,5,"Have had Samsung Galaxy through TMobile for my last couple of phones and all I can say is....I now feel really stupid for the money I spent on those things. This BLU phone does as much as the Galaxy phones (up to the S5) for a fraction of the price. Assuming this phone has durability and works for at least 2 years, I wiill be a BLU phone buyer from now on!",2.0
56920,"Apple iPhone 6 Plus 64GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",,449.99,3,"Perfect! But... The seller did not send the headphones and sent a non original cable, IT broke at the first use and the telephone did not recogize it.",3.0
242476,Moto G Play (4th gen.) - Black - 16 GB - Unlocked,,149.0,3,"i just have this for one day now and its really good for now, except for the charger slowest charging in history, and it says its turbo and gets to 50% in 15 min, well its a lie at least for the device i got, thats why i gave the 3 stars,",0.0
255287,Motorola MOTO X XT1060 16GB Verizon CDMA 4G LTE Smartphone w/ 10MP Camera - White,,69.99,5,As promised. Gen 1 Moto X. Cheaper than fixing a broken screen for $150+,0.0
62332,"Apple iPhone 6, Gold, 128 GB (Verizon)",Apple,119.99,5,No problems here!,2.0
206985,"JUNING(TM) 5.5"" Unlocked Cellphones Smartphone Moblie phone Android 5.1 Dual Sim Quad Core ROM 8GB 5.0MP Camera GSM Gold",,13.99,1,"It came in Chinese language, I can't reset it n can't use it. So terrible",0.0
127025,BLU LIFE ONE X2 - 4G LTE Unlocked Smartphone - 16GB+2GB RAM - Grey,,149.99,4,"I have had this device for about a week and think it is great for the most part, definitely the best phone in the 200$ range.Pros-The screen is very bright and clear, I don't have anny trouble seeing it on a bright day.-The camera performed well in low light compared to other budget phones.-The metal back gives it a very nice look and premium feelCons-Speaker and headphone output not very loud.-The camera was underwhelming. I expected a significant increase in photo quality going from my previous phones 8 mega pixel camera to this 16 mega pixel camera. I found there was little difference at all in well lit places, although did performe significantly better in low light.-The biggest problem so far.I put a 32 GB SD card in this phone. For some strange reason it reads it as 64, I assume that it is writing over saved information and corrupting files. I didn't notice this at first and lost all photos and videos on the card before I found that out. I know it is not the SD card, as it works perfectly, and is recognized as 32 GB on my other phone and computer.Any help fixing this would be appreciated.",2.0
193315,HTC One M7 32GB Unlocked GSM 4G LTE Android Cell Phone - Silver,HTC,133.95,4,Tía excelent celular I liked,0.0
129881,BLU Life XL - LTE Smartphone - GSM Unlocked - 8GB +1GB RAM - Dark Blue,BLU,129.99,5,I never heard of this brand of phone...until I purchased one in February for someone else...and enjoyed it so much I ordered one for myself off Amazon.,3.0
388950,Sony Xperia E C1504 Unlocked Android Phone--U.S. Warranty (Pink),Sony,189.99,5,excellent productI likedand recommend it to those who needexcellenti liked recomementvery very very very good,0.0
278886,"Oneplus One Plus One FDD LTE 4g Mobile Phone 5.5"" 1080p Snapdragon 801 3gb RAM 64gb ROM Android 4.4 NFC Cyanogenmod Cm11s (Standard)",,198.42,5,Exelente,0.0
27694,Apple iPhone 5c 32GB - Unlocked - (Blue),Apple,224.77,5,"the phone arrived as described in great condition. it was ready to go to a sprint store and get signed up for a sprint account, etc. I'm using it and loving it! no issues with getting a sim card, etc.",4.0
407485,VERIZON LG OCTANE CELL PHONE!,LG,80.99,4,The delivery was timely and exactly what I wanted. The phone itself works well and does what I need it too. THe battery life i snice and the calls are nice as well.,
153273,"BLU Studio Mini LTE with 4.5-Inch IPS Display, 5MP Camera, Android Jellybean v4.3 and 4G LTE HSPA+ Unlocked Cell Phone - Retail Packaging - Pink",BLU,94.99,4,It was set to some Asian language and I had to go online to figure out how to set the language to English.I wish it had message indicator lights like my old Motorola phone had.,0.0
279797,OtterBox 77-29864 Defender Series Hybrid Case for Samsung Galaxy Note 10.1 - Retail Packaging - White (2012 Version),OtterBox,9.99,4,"Heavy duty case I love it, but the screen protector leaves nickel sized bubbles I wish I could just take it off.",0.0
319416,"Samsung Galaxy J7 J700M, 16GB, Dual SIM LTE, Factory Unlocked - Black (International Version)",Samsung,231.72,5,So far so good. It was a gift for my son who wants to play games as all teenagers uses their phone nowadays and he is very happy with that.,0.0
221824,"LG G3 D855 Unlocked Cellphone, International Version, 32GB, Black",,218.88,5,Excellent Phone. I bought for Argertina and It's working perfect,0.0
68309,Apple iPhone 6s Plus 32GB Unlocked GSM Smartphone w/ 12MP Camera - Gold,Apple,769.99,5,ALL PERFECT!!ThankRegard,0.0
69949,"Apple iPhone 6S Plus Unlocked Smartphone, 16 GB (Space Gray)",Apple,634.94,5,Phone looks great!,1.0
374781,Samsung Galaxy S7 Factory Unlocked Phone 32 GB - Internationally sourced (Asia) version G930FD- Platinum Gold,Samsung,523.0,5,Love it,0.0
142358,"BLU Studio 6.0 Unlocked Cellphone, Black",BLU,292.99,1,"This Phone is literally over its head, i was expecting something that i would like, but this is so damn and slow even for its home. I realized that even with a 13mp camera it takes crappy pics.... Just saying for the money you should just go an get another phone. I ended up going to get a phone from ATT after 3 days with this.",0.0
177139,CNPGD MultiFunction All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Silver),CNPGD,79.99,5,Great product,3.0
120618,BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- US GSM Unlocked - Grey,BLU,139.0,3,This phone. Met my expectations. I am satisfied. With how it performs. For The money,0.0
351591,"Samsung Galaxy S5 Mini G800F Unlocked Cellphone, International Version, 16GB, White",Samsung,229.0,5,Great. It came on time and it just was i was looking for.,0.0
73962,Apple iPhone 7 Unlocked Phone 32 GB - US Version (Gold),Apple,698.95,5,Perfect jobThanks,0.0
132263,BLU Q170T Samba TV Unlocked Dual SIM Quad-Band GSM Phone (Black/Red),BLU,19.78,4,It's an excellent product regarding to its low price. I bought it to give gift to my sister and she liked,0.0
